 tenderness, calmness, power, joyful_activation, tension, sadness,classical,electronic,pop,rock, gender, mood, age_adult, age_child, age_senior, age_young, age_young_adult,ratings,MEAN_RR,SDRR,HR,RMSSD,pNN50,VLF,LF,HF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,823.9693271000001,50.055694338347216,73.08467996045691,16.96588408641368,0.0,353.577208736231,1390.3465008281973,23.624027410807127
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,924.8610026,87.83092668001352,65.48100480464939,15.49890617142524,0.0,2227.964182813566,1007.6469248788112,12.230870067333276
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,540.115103375,50.48371062620249,112.0407041262847,18.03296217482661,2.0,605.526778273789,555.9220221045629,182.6059006197866
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,558.8252597000002,73.18954958912423,109.0376474182012,8.34679185485426,0.0,675.6563966237072,822.7772116820881,28.342478461375823
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,720.56226035,43.70088121102336,83.57283860008964,5.913801419923928,0.0,1567.0646691687189,147.61071270006858,2.8626937114270485
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,782.4874201499997,46.93032232628356,76.94328262591856,13.149257786591866,0.0,403.70079236377364,1095.627233988039,18.08051126311534
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,811.5803207250003,72.80298355888941,74.52602457542478,12.437776153265519,0.25,1252.1081665008999,493.61908707978967,21.005156059675787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,832.4399395500003,34.11900033950469,72.1995590158788,9.445290469384645,0.0,433.83032077181747,299.33308177186933,15.53869027727209
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,709.0342239250001,70.94270418441019,85.42445762019086,12.411772546168539,0.5,1560.186866572363,955.2244429987102,27.04013071665525
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,493.49259385,23.56049821329977,121.8520974554317,4.441357309780941,0.0,161.7922312915525,199.61787915044846,8.609570376733856
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,899.297524075,92.07722825357841,67.44664271684813,16.576176398900053,1.25,2337.760318425427,1267.201443248849,6.707977755596692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,926.39351035,76.10062770605269,65.245740931157,11.03041026494463,0.0,1348.911994667195,433.1609919881418,4.989095006865554
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,877.0000730749997,100.7560981167991,69.341450660443,16.41718324012514,0.0,2612.822963077861,1235.4655941812468,25.426828871944213
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,778.8766821999999,49.32084321762196,77.35039421222697,8.242378504546231,0.0,1025.335157389412,425.6333446095322,6.216706917879874
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,859.1604148499997,71.5266900289524,70.31998786366782,13.74296243994402,0.0,1318.33817364145,721.2975406384029,23.76345348750409
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,683.8431320000002,64.23555253071558,88.54519665961494,7.020295416021951,0.0,1336.560994151942,381.63603692521417,4.16740054021874
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,688.9113381999997,52.52895440907179,87.57916450167478,11.333040276231241,0.5,812.6677977033662,840.2458935629054,11.76196444175122
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,895.9030966249999,69.76313269918893,67.4004939997231,11.9649423181393,0.0,1950.5945061936359,515.0972275498893,8.875026359341422
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,771.4355254000003,80.11436476270819,78.6178480071768,13.25357297871716,0.0,2229.168775280835,1164.47202252162,10.653343782554481
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,956.974129675,118.94914728979342,64.04620323263289,34.60145196632298,11.0,2257.23445941957,5937.092732024663,39.58348528445744
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,931.02692105,86.7041690540117,65.03292186930713,11.859952467658482,0.0,3904.322883117833,369.6345975577183,7.894415002120597
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,864.2540197249997,76.6208108111302,69.98848951582445,12.60519870510164,2.0,1520.955238965102,330.0122937367992,88.90354172000616
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,498.7360335,46.62867756113509,121.3977504514702,8.983547836945599,0.0,250.72962791543569,77.52916108702357,56.54116555350378
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,474.296175925,17.515159589738392,126.67127290662373,4.9256188154647,0.0,46.37448083147939,120.9040490435409,8.679352960756875
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,918.6739387,111.52768112740542,66.28186499210753,19.6821301813296,0.5,2326.8512491211104,1678.605374250516,9.895998356215305
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,991.315276475,46.64590795115684,60.65821557179243,8.748662003120828,0.0,1026.606849005643,199.8278086068267,0.6479392136814474
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,765.92721595,101.61089938145979,79.89785272942356,11.349091722420681,0.0,1843.3595761766198,467.04738159425483,31.980344019992838
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,813.8303740249999,137.30251070534771,75.79251458333326,23.181833586666823,4.75,4839.857514932894,3360.5786574829435,35.71437130793264
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,785.248333125,54.87545629169229,76.79883638914255,8.824807859558959,0.0,452.40851065062066,423.5985804083488,5.079697872937172
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,684.218328125,62.14091838385454,88.39882152994451,11.95262232360702,0.0,1807.600726491402,1127.206192596092,13.48557744515812
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,783.496783225,44.82272514675875,76.81962982131554,13.41724722574553,0.0,402.2983396708728,1104.911675493506,21.37243926460495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,932.821090725,66.85199323307218,64.64142604220443,9.68888388940546,0.0,2258.067253277653,280.3024396246518,5.719462264554927
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,891.598171475,95.55340559411222,68.07718884471954,17.679083124073102,1.25,3269.6632398918687,1418.324889338566,13.547175131954141
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,656.1520263250002,112.32052184821028,94.06577759504907,8.435950763663568,0.0,1415.980538750972,193.6723746297504,35.92565007851222
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,944.593710125,80.54922304542646,64.00191318294587,18.63049962584444,1.25,1445.045011104938,1632.665582751073,12.368038735615
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,850.713866775,63.92149293544816,70.94471807846709,20.12455314133004,2.75,1620.5832263413074,1533.991920237576,52.460733829593885
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,843.616536175,62.99842367923785,71.54316226737457,16.40921569126785,2.0,1074.434845559782,831.2448487030288,73.85647817357406
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,718.7095994999999,145.9998394971807,86.5563940645914,17.55670100876169,1.5,1783.426019339292,1598.1556231235502,38.596929846147596
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,948.8581719,67.46184367998232,63.56594586157243,8.160728562334432,0.0,1095.365614777049,198.3444698493411,4.174142947306152
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,666.8528562000001,62.867821676660355,90.78079129384123,11.550379541299801,0.0,821.5351504154352,1073.78803122965,24.57522925443904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,781.2572604000003,81.18201223201537,77.64875073875419,19.3008499572083,1.75,2291.697171664984,1177.378245211914,38.51129644884635
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,595.202358175,43.22151469843917,101.2774554526585,9.2162545203581,0.25,822.8997421819812,317.13347389293284,72.53140234698306
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,735.4781247750003,99.01622131950718,83.0635711577672,20.642219408362287,2.25,3942.7694539116887,1383.270400186517,157.6828652566513
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,680.271498175,85.18740258323638,89.5202976196101,16.27598752110666,1.25,2986.648912686426,1837.172854484097,33.65964607621676
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,803.684832675,53.18610033398433,75.00138388110102,8.933690818399773,0.0,1531.2689485382239,387.7499433125013,7.799000152732303
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,639.6989418,58.53053685866651,94.53950846429987,13.37331131089752,1.0,546.9801395712465,1602.9934401237824,47.67207414359602
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,769.99765965,80.2239967804514,78.76510703698278,13.9238936885254,0.0,2119.9756952473253,972.4747551715144,11.41125672712598
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,974.73462645,61.44691534684101,61.81172982868638,8.281126104265839,0.0,960.021991014814,195.43076795937336,2.481151794528268
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,855.78736485,111.5965906413301,71.24046167035894,22.40008208421157,2.25,4125.435460423541,1852.060549314982,20.35091050767301
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,814.8629139249997,41.065186359632506,73.82552625605533,10.10943611317644,0.0,488.8517206622166,408.1525265552085,30.486784959683146
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,822.0022890250003,135.13303726135558,74.94574586112759,23.51995879564714,4.75,5255.813996696433,3300.684010386652,33.08708945876779
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,826.0555364500003,53.76821045115484,72.95921537127495,10.072193825860161,0.0,1023.0828371344528,371.7939657975778,16.95572969477164
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,842.31543175,70.7468067001705,71.75930582738549,11.664430893715195,0.0,1086.454840033931,517.0419754539863,12.57600108781846
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,580.787522925,57.25852027234161,104.2388517565482,16.23132659181966,1.75,742.1587919772228,581.799074785979,164.10254703443292
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,812.8957538,58.693487040053434,74.23245164387473,11.11654278319762,0.0,1056.340469493751,535.5726232842428,20.43645029885794
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,605.42579345,30.42481235023221,99.34266845688845,6.924739709318737,0.0,142.2319713088767,245.1342271457512,14.128402131249779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,601.549633525,63.19788820326725,100.8456120811964,14.96026233192215,1.5,1036.311486956844,1371.44905868746,162.9239944454767
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,863.6293255500003,45.99183894199452,69.67780096185137,13.2006102700432,0.0,338.3085475379967,672.6211780479968,30.758102977669353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,849.719197125,37.99225085825445,70.75444022411727,11.3376190092574,0.0,422.85979510686053,461.49074351996046,31.39911435493362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,863.18884415,53.99715709052997,69.77994465663852,14.574840651395473,0.0,1073.172591078931,818.9833101319522,14.15247460995523
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,760.1655144750001,95.3241394853523,80.16799179338982,18.467668214552322,1.0,3070.773419559544,1682.6385738555566,40.411340289490326
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,814.2704044499999,50.24943806441453,73.98528301782265,9.63968316612362,0.0,544.3552728605999,300.4545974201733,12.08102083455765
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,925.799452925,75.2089660084845,65.2752702232809,11.20934601623936,0.25,884.0987019141952,348.76948046692456,3.560960735974427
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,788.75607425,87.85113577593162,77.03542521605145,18.56709224848672,1.75,2532.8053115632397,2012.511806550877,47.145894638982924
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,926.391203025,86.14700206638416,65.34673777997197,11.408259483799679,0.0,3255.637107603817,335.9752558837166,11.081617572613508
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,491.1853375,28.1257390826433,122.53246731991942,6.133251672656832,0.0,241.34429835501754,244.11534227023202,13.765141592209813
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,493.8406329750002,23.396706827126927,121.7623936930526,4.5071996169269335,0.0,89.69419561517284,191.59888316270232,11.45738083726172
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,989.457144725,43.182439892235664,60.7545115898806,8.433731134312495,0.0,860.1403201408663,238.8887646046276,0.6753288627445696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,703.3777305,107.9179882780466,87.2353044364159,18.38918923105618,0.75,2406.035702500227,2022.439568332982,69.60998890571558
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,841.734338825,75.64374225502367,71.85952420357155,14.60171813152708,0.75,3249.9132876822414,945.0985540394607,11.53879170775315
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,688.1113058249997,55.18896959670558,87.73541816639569,11.37835499322836,0.0,514.0187546245106,785.8894140013439,11.15434011251443
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,647.179925925,41.65035481626256,93.09000065219618,7.650692439238624,0.0,231.1311179857466,263.3180915919377,30.59144641683709
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,694.81166095,106.4212940684484,88.22078233479628,18.5700337297084,0.5,1701.836597894603,2221.306077089781,71.60567852110992
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,926.040273475,77.90121397128806,65.23312292306586,13.637192713681538,2.0,2524.572204101538,356.91441385767763,82.83890833423425
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,839.9589546500001,49.7381699905748,71.68073792242251,17.34357388066905,1.25,491.32061613729553,885.8296067247215,44.6226233154842
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,833.89521155,53.88341947960496,72.25789092647199,17.81918750188985,1.75,900.7273864543963,973.5121868652977,58.05976119826929
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,769.4711947750003,67.7056101984726,78.57660088838965,17.65223221169493,0.5,1480.0749322263541,1118.652533130448,97.69992333934476
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,802.088621,90.03580204141298,75.74227466543735,15.19649061700544,1.0,3584.6747335353,1205.415997351229,11.430865621913615
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,827.671888775,36.47415503375187,72.63841120375153,10.66861998334074,0.0,418.4302407995702,422.47060025711784,25.37228610634969
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,465.2924060999998,23.710088415166712,129.2636472705056,8.942374735943067,0.0,118.44047531365179,228.21974590673543,44.784149073103954
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,707.612820825,119.70317534472478,86.90501864929256,16.51093129599198,0.75,2270.194518827493,1308.616957383246,51.67599169664942
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,633.198262675,52.758198867496176,95.40973240042706,10.24729953513757,0.0,1091.97313490625,929.8839632302713,25.76062689869139
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,790.9341812250003,89.73706756272131,76.85743354001741,18.57572624951473,1.75,2914.692752335542,1763.4951827251818,35.88781495080847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1042.9839152000004,98.05457966360831,58.0422804607837,28.313460202747393,6.5,1646.0352077151792,3631.400377982151,3.305875496245999
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,851.80257585,59.98122090979349,70.81287886523944,15.94310528300202,1.75,1173.18822923338,868.0936932146982,64.54498106524818
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,813.573971225,40.73227884771993,73.93964291308556,10.084137942394099,0.0,440.8523670855697,386.5442079505251,23.66993284118302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,862.5685819500003,59.03821227248978,69.90304756931287,17.245432543825277,1.0,928.8271546196297,1165.99274139886,38.05269181259086
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,857.45496455,50.499079384758005,70.22660260719897,13.6397593565467,0.0,463.37713452333014,647.6253138055235,30.77495949348629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,832.0012984750001,52.47715485662981,72.40877720038539,18.325939241659988,2.0,770.109135916856,941.2600711104504,54.14522424887526
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,966.71853205,96.69180569169102,62.67219319099471,20.89565956708299,1.25,1929.5840092363892,1927.6643193032207,9.046602078697305
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,818.0671811000003,65.33154432802135,73.79283177814247,11.248981933484199,0.0,1168.077364123181,492.3987421522023,28.49851879346961
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,873.3622589999999,80.64988567526616,69.29783126146033,15.502717825927222,0.0,1664.652422216292,998.361282408146,34.83789223931866
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,628.779584375,49.92348527937581,96.01674880734707,10.21151105664929,0.0,860.3096723471509,904.313804308178,23.18284673415718
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,692.053141075,88.10840630858664,88.0236107212274,16.49986544653632,1.5,3983.5143891702132,1554.779349950415,46.84913360790206
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,601.765753725,61.670583164418,100.7364634821859,15.07839551029721,1.75,1074.314314721825,1660.094621362162,158.35137417421302
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,929.17796655,122.7728340626429,66.02428319055831,33.17554115134917,10.25,2145.117915344086,5900.519563991932,55.32397175477785
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,926.544656525,78.43326787388412,65.20202403712398,13.20066763838248,2.0,1393.6926889594822,287.28125711830563,76.91885007401541
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,932.77011135,103.53454984347141,65.10501758134595,24.65342657977418,5.0,3157.289460779095,2798.41835773088,8.88572411219275
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,944.46871045,60.17040436433322,63.8099023736811,7.6500142928057375,0.0,1344.035244019145,176.1982161648524,1.8651580941132557
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,703.8376509999997,106.7707706962429,87.16473023025803,17.804921615081998,1.25,3279.552889582197,1688.052263570368,97.02572013908951
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,834.9682852750003,75.5984227466737,72.45681538562769,15.883219736220072,0.75,3251.3823148187016,986.9749112212317,29.74742123186098
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,591.869577175,20.95796645380042,101.4999894282716,3.240013181579944,0.0,121.6067983617979,46.66334074017551,3.1889402315114017
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,928.69435805,89.00765322724364,65.22846015819637,25.977219992882123,2.75,1952.4065568669128,3326.399345718323,7.6591674945292905
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,919.0659029250003,63.503837993522474,65.60990550070028,7.949888961152578,0.0,2388.435740354652,138.1761944744135,3.6860765316547366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,820.32973975,90.24184650325792,73.97285832335652,13.99604745979211,0.75,4734.695049962149,762.8296270046789,16.943270799423562
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,532.8382548999998,45.587517457833,113.4133472677014,16.29914874232175,1.0,396.1591888123853,681.1819883374159,176.26225854614103
